# energy grid [eV]  eels components [arbitrary units]
#
   14.248496994    0.492479488    0.492461059    0.492467911
   14.308617234    0.620931492    0.620905952    0.620918987
   14.368737475    0.656457471    0.656437293    0.656452132
   14.428857715    0.564962497    0.564948758    0.564964638
   14.488977956    0.540545260    0.540532511    0.540553153
   14.549098196    0.549078114    0.549075603    0.549093597
   14.609218437    0.505552973    0.505555244    0.505566916
   14.669338677    0.435457615    0.435460787    0.435465688
   14.729458918    0.410467700    0.410474747    0.410475278
   14.789579158    0.415986229    0.415996907    0.415995742
   14.849699399    0.375408898    0.375418140    0.375417450
   14.909819639    0.320793870    0.320802049    0.320799991
   14.969939880    0.320662383    0.320673104    0.320667708
   15.030060120    0.375785967    0.375800661    0.375790939
   15.090180361    0.447410032    0.447423845    0.447411997
   15.150300601    0.487889517    0.487897902    0.487891996
   15.210420842    0.569304695    0.569309392    0.569315421
   15.270541082    0.737891892    0.737896112    0.737911548
   15.330661323    0.857248895    0.857257065    0.857269165
   15.390781563    0.772377352    0.772386493    0.772402955
   15.450901804    0.646263496    0.646275501    0.646292541
   15.511022044    0.575373586    0.575381802    0.575390321
   15.571142285    0.567324415    0.567325673    0.567318638
   15.631262525    0.646597576    0.646595892    0.646573769
   15.691382766    0.659185488    0.659180732    0.659157281
   15.751503006    0.618923751    0.618913233    0.618899732
   15.811623246    0.598059494    0.598046218    0.598042489
   15.871743487    0.611203282    0.611190078    0.611193608
   15.931863727    0.571586458    0.571576370    0.571583583
   15.991983968    0.503376788    0.503366620    0.503372598
   16.052104208    0.498030313    0.498021198    0.498022677
   16.112224449    0.561123319    0.561114096    0.561109700
   16.172344689    0.638009139    0.637994222    0.637981202
   16.232464930    0.738448862    0.738424473    0.738398648
   16.292585170    0.835579150    0.835542011    0.835496312
   16.352705411    1.018725936    1.018664792    1.018583278
   16.412825651    1.388548580    1.388451504    1.388373157
   16.472945892    1.570606478    1.570522724    1.570565451
   16.533066132    1.383195356    1.383161666    1.383229122
   16.593186373    1.184045932    1.184045532    1.184102951
   16.653306613    1.085075793    1.085091873    1.085148844
   16.713426854    1.027562097    1.027594334    1.027650681
   16.773547094    1.073398372    1.073466893    1.073523680
   16.833667335    1.366036746    1.366183713    1.366260932
   16.893787575    2.038117942    2.038423305    2.038553802
   16.953907816    2.863930334    2.864325287    2.864472613
   17.014028056    2.670570658    2.670769722    2.670833100
   17.074148297    2.036561733    2.036625769    2.036673591
   17.134268537    1.707007080    1.706997687    1.707051794
   17.194388778    1.595528006    1.595487847    1.595549288
   17.254509018    1.639468632    1.639411540    1.639490648
   17.314629259    1.825073311    1.824994440    1.825087024
   17.374749499    1.944435643    1.944348378    1.944418880
   17.434869739    2.178881797    2.178783558    2.178841744
   17.494989980    2.328993886    2.328898087    2.328966758
   17.555110220    2.512308511    2.512199241    2.512322288
   17.615230461    3.262341316    3.262198655    3.262384312
   17.675350701    4.003994264    4.003857535    4.003953390
   17.735470942    4.114141051    4.113985052    4.113962807
   17.795591182    3.909941270    3.909813289    3.909742903
   17.855711423    3.419114627    3.419035394    3.418975901
   17.915831663    3.444746840    3.444648778    3.444636372
   17.975951904    4.342561750    4.342332490    4.342435424
   18.036072144    6.059548537    6.059165600    6.059286572
   18.096192385    7.198707238    7.198455076    7.198368165
   18.156312625    7.274819070    7.274792314    7.274595942
   18.216432866    8.515530586    8.515705658    8.515341445
   18.276553106    9.814495302    9.814982973    9.814439133
   18.336673347    8.260356995    8.260881899    8.260388992
   18.396793587    6.800101566    6.800550868    6.800158295
   18.456913828    6.680989673    6.681470484    6.681177815
   18.517034068    6.816750759    6.817227510    6.817105818
   18.577154309    6.385962265    6.386159684    6.386139391
   18.637274549    5.814114212    5.814145917    5.814165569
   18.697394790    5.541194358    5.541165050    5.541180335
   18.757515030    6.041788274    6.041714538    6.041713613
   18.817635271    7.534862805    7.534763041    7.534726736
   18.877755511   10.349973473   10.349758966   10.349645890
   18.937875752   12.092846444   12.092085942   12.092049776
   18.997995992    9.873336693    9.872259719    9.872449305
   19.058116232    8.455456020    8.454386439    8.454685875
   19.118236473    8.077859413    8.076950198    8.077155869
   19.178356713    7.901096524    7.900535521    7.900466146
   19.238476954    8.557936237    8.557728732    8.557298831
   19.298597194    8.242807753    8.242874985    8.242388099
   19.358717435    7.433692062    7.433614618    7.433461545
   19.418837675    7.512962039    7.512983125    7.512862148
   19.478957916    8.276800524    8.277077327    8.276779261
   19.539078156   10.113331630   10.113957826   10.113383638
   19.599198397   11.255146267   11.255717350   11.255742436
   19.659318637    9.565796585    9.565804201    9.566692148
   19.719438878    7.231486893    7.231303569    7.232097124
   19.779559118    5.385925386    5.385766317    5.386245445
   19.839679359    4.657473640    4.657395735    4.657658288
   19.899799599    4.656595377    4.656695999    4.656650223
   19.959919840    4.745633669    4.745803708    4.745407189
   20.020040080    4.590498706    4.590543362    4.590242958
   20.080160321    4.369553630    4.369377235    4.369131845
   20.140280561    3.862443630    3.862367260    3.861944921
   20.200400802    3.192753784    3.192813286    3.192571428
   20.260521042    2.616584128    2.616635700    2.616524380
   20.320641283    2.482041174    2.482062507    2.481928415
   20.380761523    2.669007679    2.668981944    2.668821703
   20.440881764    2.653989615    2.653888057    2.653768213
   20.501002004    2.581194656    2.581085382    2.580985936
   20.561122244    2.339289259    2.339287350    2.339192367
   20.621242485    2.146210044    2.146316611    2.146173897
   20.681362725    2.186303980    2.186486935    2.186350165
   20.741482966    2.183234047    2.183419114    2.183407641
   20.801603206    2.022382045    2.022539074    2.022771185
   20.861723447    1.851870773    1.852032018    1.852502919
   20.921843687    1.803820147    1.803968323    1.804398975
   20.981963928    1.776648314    1.776828834    1.777176929
   21.042084168    1.813995509    1.814177097    1.814465562
   21.102204409    1.811744296    1.811846739    1.812105535
   21.162324649    1.705597386    1.705587820    1.705905214
   21.222444890    1.676078073    1.676045676    1.676420196
   21.282565130    1.535416251    1.535447600    1.535743973
   21.342685371    1.131806556    1.131833904    1.132031355
   21.402805611    0.836333492    0.836317568    0.836455133
   21.462925852    0.735462540    0.735407038    0.735525217
   21.523046092    0.746388481    0.746291472    0.746426149
   21.583166333    0.755802712    0.755665116    0.755823738
   21.643286573    0.743817384    0.743672904    0.743775120
   21.703406814    0.726738183    0.726604290    0.726650121
   21.763527054    0.605717356    0.605642734    0.605674897
   21.823647295    0.474547693    0.474510740    0.474537266
   21.883767535    0.407609774    0.407584251    0.407597806
   21.943887776    0.400303816    0.400282157    0.400281393
   22.004008016    0.452962750    0.452945278    0.452921542
   22.064128257    0.567184980    0.567176253    0.567094514
   22.124248497    0.704467651    0.704484453    0.704311785
   22.184368737    0.703326498    0.703357205    0.703207227
   22.244488978    0.598660380    0.598680401    0.598630992
   22.304609218    0.543292323    0.543317487    0.543354812
   22.364729459    0.545009177    0.545074841    0.545166892
   22.424849699    0.515731984    0.515813898    0.515896111
   22.484969940    0.501688807    0.501748530    0.501796721
